TransactionID,AccountNumber,Timestamp,Amount,MerchantName,City,Category,Channel,CustomerAge,CustomerOccupation,IsFraud
TXN-002155,ACCT-1010,2025-02-18 17:11:41,43.79,Home Depot,Philadelphia,Dining,ATM,19,Sales Rep,0
TXN-002156,ACCT-1143,2025-08-27 10:06:34,37.82,Kroger,Minneapolis,Transportation,In-Store,76,Retired,0
TXN-002157,ACCT-1049,2025-02-13 16:30:46,262.88,Delta Airlines,Chicago,Gas,Online,48,Accountant,0
TXN-002158,ACCT-1082,2025-08-18 12:21:59,124.95,Zara,Philadelphia,Healthcare,In-Store,26,Driver,0
TXN-002159,ACCT-1181,2025-05-06 12:52:47,188.38,Trader Joes,Detroit,Groceries,ATM,48,Manager,0
TXN-002160,ACCT-1167,2025-11-16 15:51:22,185.95,Hilton,Seattle,Entertainment,Phone,57,Manager,0
TXN-002161,ACCT-1091,2025-03-29 12:26:03,176.38,Whole Foods,Miami,Utilities,In-Store,36,Manager,0
TXN-002162,ACCT-1193,2025-12-11 09:18:12,72.13,United Airlines,San Diego,Dining,In-Store,42,Sales Rep,0
TXN-002163,ACCT-1135,2025-10-30 14:26:20,171.39,Chevron,Los Angeles,Utilities,In-Store,37,Driver,0
TXN-002164,ACCT-1100,2025-08-25 14:30:00,1000.0,Amazon,Tirana,Shopping,Phone,80,Manager,1
TXN-002165,ACCT-1074,2025-03-11 14:19:38,184.13,Netflix,Miami,Subscriptions,In-Store,42,Freelancer,0
TXN-002166,ACCT-1183,2025-01-23 11:34:52,147.62,Nike,Portland,Transportation,In-Store,60,Retired,0
TXN-002167,ACCT-1046,2025-06-28 13:07:13,135.85,Trader Joes,Atlanta,Dining,Online,27,Driver,0
TXN-002168,ACCT-1165,2025-11-01 00:23:35,26.66,Safeway,San Antonio,Entertainment,Online,22,Accountant,0
TXN-002169,ACCT-1119,2025-12-08 11:43:10,319.35,Zara,Boston,Travel,Online,41,Designer,0
TXN-002170,ACCT-1104,2025-05-08 03:37:32,100.89,United Airlines,Dallas,Subscriptions,Online,24,Engineer,0
TXN-002171,ACCT-1053,2025-08-03 14:03:48,32.84,Delta Airlines,Philadelphia,Entertainment,Mobile App,20,Student,0
TXN-002172,ACCT-1075,2025-11-05 12:17:16,167.74,Safeway,Denver,Entertainment,Online,81,Accountant,0
TXN-002173,ACCT-1034,2025-05-21 19:41:36,189.72,Amazon,Los Angeles,Healthcare,Online,41,Lawyer,0
TXN-002174,ACCT-1074,2025-03-06 11:10:06,261.88,Amazon,Portland,Gas,In-Store,42,Freelancer,0
TXN-002175,ACCT-1049,2025-08-08 12:13:12,235.55,Zara,Chicago,Personal Care,In-Store,48,Accountant,0
TXN-002176,ACCT-1156,2025-04-13 06:56:34,17.0,Amazon,Atlanta,Education,In-Store,18,Sales Rep,0
TXN-002177,ACCT-1012,2025-11-21 23:23:25,33.17,Walgreens,Denver,Travel,ATM,22,Teacher,0
TXN-002178,ACCT-1085,2025-08-15 06:34:44,136.29,Hilton,Dallas,Gas,Online,38,Student,0
TXN-002179,ACCT-1003,2025-10-03 12:34:51,88.55,Shell Gas,San Antonio,Utilities,Mobile App,73,Engineer,0
TXN-002180,ACCT-1147,2025-05-14 15:26:29,99.17,Walmart,Atlanta,Shopping,Online,75,Doctor,0
TXN-002181,ACCT-1074,2025-05-31 13:14:57,125.09,CVS Pharmacy,Miami,Personal Care,Mobile App,42,Freelancer,0
TXN-002182,ACCT-1167,2025-04-23 19:31:19,109.57,Hilton,Seattle,Subscriptions,Online,57,Manager,0
TXN-002183,ACCT-1047,2025-03-14 18:52:23,72.39,DoorDash,Dallas,Shopping,Mobile App,75,Sales Rep,0
TXN-002184,ACCT-1035,2025-05-05 16:38:54,134.84,Whole Foods,Houston,Education,Mobile App,36,Chef,0
TXN-002185,ACCT-1093,2025-04-01 21:24:43,40.5,Apple Store,Boston,Groceries,In-Store,41,Chef,0
TXN-002186,ACCT-1125,2025-09-05 23:47:38,351.51,Marriott,Atlanta,Entertainment,In-Store,61,Teacher,0
TXN-002187,ACCT-1173,2025-08-05 08:54:32,267.16,Lyft,Chicago,Transportation,Mobile App,44,Retired,0
TXN-002188,ACCT-1171,2025-06-09 15:48:57,357.14,Safeway,Boston,Utilities,ATM,57,Doctor,0
TXN-002189,ACCT-1037,2025-05-28 16:01:56,50.69,McDonalds,Atlanta,Transportation,In-Store,18,Designer,0
TXN-002190,ACCT-1089,2025-05-15 07:56:37,45.12,Netflix,Dallas,Gas,Mobile App,18,Driver,0
TXN-002191,ACCT-1104,2025-04-07 19:26:07,91.49,Walmart,Dallas,Subscriptions,Online,24,Engineer,0
TXN-002192,ACCT-1078,2025-05-17 11:30:33,25.76,Whole Foods,Houston,Entertainment,In-Store,24,Freelancer,0
TXN-002193,ACCT-1028,2025-01-03 13:40:04,21.62,Shell Gas,Seattle,Subscriptions,In-Store,23,Freelancer,0
TXN-002194,ACCT-1168,2025-01-12 18:04:57,25.94,Lyft,Boston,Subscriptions,Online,82,Teacher,0
TXN-002195,ACCT-1175,2025-03-06 08:36:57,172.82,Apple Store,Los Angeles,Utilities,Phone,59,Student,0
TXN-002196,ACCT-1008,2025-06-29 14:08:08,63.73,Shell Gas,Nashville,Gas,Online,28,Retired,0
TXN-002197,ACCT-1013,2025-02-15 10:43:22,210.03,McDonalds,Houston,Groceries,Online,45,Driver,0
TXN-002198,ACCT-1008,2025-01-27 19:20:03,138.79,Chevron,Nashville,Groceries,In-Store,28,Retired,0
TXN-002199,ACCT-1078,2025-03-21 12:33:19,50.03,Spotify,Houston,Utilities,In-Store,24,Freelancer,0
TXN-002200,ACCT-1124,2025-12-10 18:28:24,147.12,Airbnb,Miami,Groceries,Phone,33,Analyst,0
TXN-002201,ACCT-1128,2025-04-20 08:03:36,113.22,Target,San Antonio,Transportation,In-Store,21,Engineer,0
TXN-002202,ACCT-1046,2025-03-31 10:45:38,82.29,Trader Joes,Atlanta,Dining,In-Store,27,Driver,0
TXN-002203,ACCT-1093,2025-07-01 06:38:50,58.91,McDonalds,San Francisco,Groceries,In-Store,41,Chef,0
TXN-002204,ACCT-1176,2025-09-17 13:52:15,201.54,Kroger,Boston,Entertainment,Mobile App,62,Designer,0
TXN-002205,ACCT-1038,2025-04-24 18:22:24,53.4,Grubhub,Chicago,Gas,In-Store,42,Nurse,0
TXN-002206,ACCT-1086,2025-10-29 08:57:42,51.43,Netflix,Philadelphia,Groceries,Mobile App,20,Manager,0
TXN-002207,ACCT-1183,2025-04-18 08:21:34,190.84,Lyft,Portland,Gas,Mobile App,60,Retired,0
TXN-002208,ACCT-1071,2025-10-20 18:39:27,47.62,Shell Gas,Nashville,Shopping,Online,42,Analyst,0
TXN-002209,ACCT-1192,2025-04-07 07:06:00,110.45,GoldBullion Direct,Phnom Penh,Shopping,Online,56,Designer,1
TXN-002210,ACCT-1041,2025-04-20 18:19:05,167.41,Shell Gas,Chicago,Entertainment,In-Store,44,Designer,0
TXN-002211,ACCT-1188,2025-02-06 08:56:58,54.12,Apple Store,New York,Entertainment,In-Store,23,Sales Rep,0
TXN-002212,ACCT-1110,2025-04-21 17:51:34,41.79,Kroger,San Francisco,Groceries,Mobile App,34,Analyst,0
TXN-002213,ACCT-1001,2025-01-25 17:03:00,3591.35,Amazon,Minneapolis,Entertainment,In-Store,64,Nurse,1
TXN-002214,ACCT-1030,2025-09-19 20:17:58,220.27,Whole Foods,Seattle,Shopping,In-Store,48,Manager,0
TXN-002215,ACCT-1044,2025-08-20 10:56:27,56.97,Shell Gas,San Diego,Education,Online,73,Doctor,0
TXN-002216,ACCT-1144,2025-06-18 10:40:52,199.68,Walgreens,San Antonio,Groceries,In-Store,27,Chef,0
TXN-002217,ACCT-1078,2025-10-12 06:10:23,26.61,Whole Foods,Houston,Travel,ATM,24,Freelancer,0
TXN-002218,ACCT-1127,2025-01-20 07:15:02,44.9,Trader Joes,Denver,Transportation,In-Store,32,Nurse,0
TXN-002219,ACCT-1123,2025-03-14 08:18:51,38.06,DoorDash,San Diego,Entertainment,Online,37,Lawyer,0
TXN-002220,ACCT-1118,2025-06-16 14:27:17,246.53,Trader Joes,Philadelphia,Groceries,Online,37,Designer,0
TXN-002221,ACCT-1165,2025-11-13 13:02:23,20.09,Safeway,San Antonio,Shopping,ATM,22,Accountant,0
TXN-002222,ACCT-1134,2025-04-25 14:25:33,174.82,Walmart,Miami,Shopping,In-Store,56,Student,0
TXN-002223,ACCT-1191,2025-07-25 19:09:58,428.47,Delta Airlines,San Francisco,Gas,Online,61,Designer,0
TXN-002224,ACCT-1131,2025-10-21 22:18:29,139.69,Walgreens,Dallas,Healthcare,In-Store,34,Lawyer,0
TXN-002225,ACCT-1189,2025-03-04 22:06:26,32.87,Marriott,Detroit,Personal Care,Online,23,Designer,0
TXN-002226,ACCT-1031,2025-09-07 14:06:18,99.71,Whole Foods,Miami,Personal Care,Online,71,Doctor,1
TXN-002227,ACCT-1079,2025-08-17 06:14:20,302.32,Trader Joes,Phoenix,Healthcare,Online,52,Retired,0
TXN-002228,ACCT-1059,2025-12-23 20:13:09,197.13,Hilton,Los Angeles,Shopping,Online,48,Doctor,0
TXN-002229,ACCT-1017,2025-03-06 09:28:50,43.96,Whole Foods,San Diego,Groceries,ATM,76,Nurse,0
TXN-002230,ACCT-1087,2025-04-15 14:51:05,222.24,Chevron,Seattle,Personal Care,Mobile App,61,Manager,0
TXN-002231,ACCT-1074,2025-02-07 08:44:19,183.42,Kroger,Miami,Shopping,Online,42,Freelancer,0
TXN-002232,ACCT-1182,2025-04-21 09:31:06,276.19,Safeway,Denver,Travel,ATM,55,Lawyer,0
TXN-002233,ACCT-1183,2025-01-05 09:53:45,418.97,Starbucks,Portland,Dining,In-Store,60,Retired,0
TXN-002234,ACCT-1193,2025-11-17 17:52:49,104.89,Spotify,San Diego,Dining,Online,42,Sales Rep,0
TXN-002235,ACCT-1007,2025-10-19 11:22:18,203.97,Netflix,Atlanta,Travel,In-Store,66,Sales Rep,0
TXN-002236,ACCT-1055,2025-01-05 14:16:09,259.69,Netflix,Denver,Healthcare,Online,46,Nurse,0
TXN-002237,ACCT-1040,2025-05-03 19:43:29,159.75,Apple Store,Philadelphia,Groceries,Online,29,Driver,0
TXN-002238,ACCT-1106,2025-03-23 18:53:23,20.32,Nike,Seattle,Entertainment,In-Store,23,Retired,0
TXN-002239,ACCT-1148,2025-01-25 20:27:38,35.54,Safeway,Houston,Groceries,Online,23,Chef,0
TXN-002240,ACCT-1193,2025-04-07 04:27:38,45.11,Spotify,San Diego,Groceries,Mobile App,42,Sales Rep,0
TXN-002241,ACCT-1156,2025-05-14 08:11:42,50.01,Zara,Atlanta,Travel,Phone,18,Sales Rep,0
TXN-002242,ACCT-1185,2025-04-11 14:17:59,267.59,Whole Foods,New York,Utilities,In-Store,58,Lawyer,0
TXN-002243,ACCT-1124,2025-12-21 15:39:08,195.39,Costco,Miami,Transportation,Online,33,Analyst,0
TXN-002244,ACCT-1026,2025-07-17 15:57:57,153.29,Chevron,Detroit,Dining,Online,33,Lawyer,0
TXN-002245,ACCT-1072,2025-06-14 11:39:55,343.43,Whole Foods,San Diego,Education,Online,53,Analyst,0
TXN-002246,ACCT-1185,2025-09-21 22:43:21,276.34,McDonalds,New York,Utilities,Online,58,Lawyer,0
TXN-002247,ACCT-1089,2025-05-20 12:09:08,64.94,Whole Foods,Dallas,Healthcare,ATM,18,Driver,0
TXN-002248,ACCT-1067,2025-02-22 12:55:21,146.3,Costco,Boston,Entertainment,Online,62,Doctor,0
TXN-002249,ACCT-1129,2025-10-16 21:03:57,52.16,Kroger,Chicago,Entertainment,In-Store,32,Sales Rep,0
TXN-002250,ACCT-1023,2025-06-21 13:01:20,76.14,Marriott,Dallas,Healthcare,Online,39,Retired,0
TXN-002251,ACCT-1028,2025-10-25 17:02:24,40.64,Airbnb,Seattle,Utilities,ATM,23,Freelancer,0
TXN-002252,ACCT-1067,2025-11-10 12:29:22,523.14,Costco,Boston,Transportation,Online,62,Doctor,0
TXN-002253,ACCT-1190,2025-03-22 11:00:33,164.35,Airbnb,Nashville,Groceries,Mobile App,40,Teacher,0
TXN-002254,ACCT-1057,2025-09-14 13:07:15,81.42,Home Depot,Seattle,Gas,Online,55,Analyst,0
TXN-002255,ACCT-1044,2025-01-25 13:14:07,37.8,Walgreens,Portland,Subscriptions,Mobile App,73,Doctor,0
TXN-002256,ACCT-1073,2025-07-06 11:33:48,149.71,Uber,Miami,Groceries,Mobile App,34,Analyst,0
TXN-002257,ACCT-1070,2025-08-20 18:06:46,352.91,Walmart,Portland,Utilities,Online,56,Student,0
TXN-002258,ACCT-1035,2025-10-09 10:43:03,210.44,Whole Foods,Houston,Gas,Mobile App,36,Chef,0
TXN-002259,ACCT-1035,2025-02-24 13:25:56,139.94,Whole Foods,Houston,Entertainment,ATM,36,Chef,0
TXN-002260,ACCT-1147,2025-11-03 13:37:09,96.9,Walmart,Atlanta,Personal Care,Mobile App,75,Doctor,0
TXN-002261,ACCT-1107,2025-08-05 11:55:03,318.36,Spotify,Denver,Healthcare,In-Store,63,Student,0
TXN-002262,ACCT-1140,2025-01-21 18:12:18,13.11,Costco,Detroit,Entertainment,In-Store,24,Teacher,0
TXN-002263,ACCT-1163,2025-02-16 12:45:00,772.12,OffshorePay Inc,Tirana,Travel,Online,48,Teacher,1
TXN-002264,ACCT-1139,2025-06-28 21:46:30,144.14,Whole Foods,Los Angeles,Groceries,Online,40,Driver,0
TXN-002265,ACCT-1038,2025-09-04 08:58:47,139.13,Trader Joes,Chicago,Travel,Online,42,Nurse,0
TXN-002266,ACCT-1144,2025-05-26 14:36:59,139.02,Walgreens,San Antonio,Groceries,Mobile App,27,Chef,0
TXN-002267,ACCT-1121,2025-09-10 17:04:17,178.86,Whole Foods,New York,Groceries,Mobile App,35,Accountant,0
TXN-002268,ACCT-1122,2025-01-30 18:25:18,164.15,Kroger,Portland,Subscriptions,Online,34,Retired,0
TXN-002269,ACCT-1168,2025-07-05 17:31:37,50.08,Target,Minneapolis,Entertainment,In-Store,82,Teacher,0
TXN-002270,ACCT-1160,2025-10-13 09:09:28,215.59,Starbucks,Denver,Education,ATM,40,Nurse,0
TXN-002271,ACCT-1064,2025-10-05 15:09:00,354.44,CVS Pharmacy,Austin,Entertainment,In-Store,19,Driver,1
TXN-002272,ACCT-1013,2025-10-26 10:00:58,201.6,McDonalds,Houston,Dining,ATM,45,Driver,0
TXN-002273,ACCT-1132,2025-08-11 10:23:59,216.25,Grubhub,Miami,Subscriptions,Online,54,Manager,0
TXN-002274,ACCT-1109,2025-10-13 13:09:55,90.21,Best Buy,Nashville,Healthcare,Mobile App,42,Student,0
TXN-002275,ACCT-1112,2025-01-09 18:13:47,93.31,Lyft,San Antonio,Shopping,In-Store,23,Sales Rep,0
TXN-002276,ACCT-1126,2025-01-15 14:15:32,179.52,Kroger,Atlanta,Travel,In-Store,30,Driver,0
TXN-002277,ACCT-1120,2025-04-11 01:15:00,353.39,Lyft,Minneapolis,Transportation,ATM,54,Teacher,1
TXN-002278,ACCT-1039,2025-08-05 10:30:11,332.36,Uber,Houston,Entertainment,ATM,82,Accountant,0
TXN-002279,ACCT-1042,2025-05-03 22:13:51,77.0,Best Buy,Seattle,Travel,Mobile App,50,Sales Rep,0
TXN-002280,ACCT-1094,2025-02-10 16:08:14,290.83,Lyft,San Francisco,Dining,Online,48,Driver,0
TXN-002281,ACCT-1103,2025-03-09 12:42:14,29.1,Kroger,Houston,Subscriptions,Mobile App,23,Sales Rep,0
TXN-002282,ACCT-1040,2025-08-26 11:28:30,393.41,Lyft,Miami,Entertainment,Mobile App,29,Driver,0
TXN-002283,ACCT-1055,2025-12-04 13:21:28,223.31,Zara,Denver,Healthcare,Online,46,Nurse,0
TXN-002284,ACCT-1129,2025-06-28 11:13:31,44.04,Hilton,Chicago,Transportation,In-Store,32,Sales Rep,0
TXN-002285,ACCT-1095,2025-05-08 13:03:21,62.68,Netflix,San Diego,Transportation,Mobile App,81,Doctor,0
TXN-002286,ACCT-1169,2025-07-08 12:27:48,78.27,Target,Chicago,Subscriptions,Mobile App,36,Designer,0
TXN-002287,ACCT-1116,2025-01-08 09:06:21,34.44,Walgreens,San Francisco,Personal Care,Mobile App,19,Lawyer,0
TXN-002288,ACCT-1114,2025-04-09 22:45:10,35.17,Walmart,Detroit,Subscriptions,Online,65,Teacher,0
TXN-002289,ACCT-1134,2025-07-06 11:05:45,319.3,Whole Foods,Miami,Groceries,Online,56,Student,0
TXN-002290,ACCT-1134,2025-09-12 22:13:05,233.46,Walmart,Miami,Shopping,Online,56,Student,0
TXN-002291,ACCT-1028,2025-04-06 19:22:38,31.79,Shell Gas,Seattle,Groceries,Mobile App,23,Freelancer,0
TXN-002292,ACCT-1135,2025-11-15 13:04:46,120.36,DoorDash,Los Angeles,Education,Mobile App,37,Driver,0
TXN-002293,ACCT-1142,2025-08-20 10:18:59,148.41,Safeway,Los Angeles,Shopping,In-Store,36,Analyst,0
TXN-002294,ACCT-1138,2025-11-30 12:41:01,120.71,Uber,Austin,Personal Care,Mobile App,29,Accountant,0
TXN-002295,ACCT-1196,2025-10-02 22:41:21,654.47,Target,Los Angeles,Entertainment,Mobile App,48,Freelancer,0
TXN-002296,ACCT-1021,2025-01-25 16:53:36,72.19,Chevron,Phoenix,Utilities,In-Store,28,Teacher,0
TXN-002297,ACCT-1154,2025-02-12 16:23:10,33.06,Starbucks,San Diego,Healthcare,In-Store,34,Teacher,0
TXN-002298,ACCT-1106,2025-05-06 22:17:48,11.97,Nike,New York,Groceries,ATM,23,Retired,0
TXN-002299,ACCT-1127,2025-02-23 17:56:13,63.81,Spotify,Denver,Gas,Phone,32,Nurse,0
TXN-002300,ACCT-1195,2025-05-29 12:13:44,383.18,Whole Foods,Dallas,Groceries,ATM,46,Retired,0
TXN-002301,ACCT-1131,2025-07-12 14:07:00,1685.01,Walmart,Dallas,Shopping,Online,34,Lawyer,1
TXN-002302,ACCT-1146,2025-04-06 13:16:11,134.77,Grubhub,Atlanta,Entertainment,In-Store,39,Accountant,0
TXN-002303,ACCT-1128,2025-12-08 18:30:21,107.13,DoorDash,Denver,Personal Care,Mobile App,21,Engineer,0
TXN-002304,ACCT-1035,2025-08-01 19:33:58,256.21,Hilton,Houston,Transportation,ATM,36,Chef,0
TXN-002305,ACCT-1037,2025-10-06 09:47:50,148.21,Costco,Atlanta,Groceries,ATM,18,Designer,0
TXN-002306,ACCT-1141,2025-08-15 07:16:12,82.73,United Airlines,San Diego,Shopping,Mobile App,32,Engineer,0
TXN-002307,ACCT-1130,2025-01-02 14:53:45,46.14,Airbnb,Detroit,Personal Care,Online,27,Lawyer,0
TXN-002308,ACCT-1150,2025-03-21 14:06:20,38.97,Starbucks,Atlanta,Groceries,In-Store,24,Manager,0
TXN-002309,ACCT-1194,2025-12-15 13:17:10,135.69,Walgreens,San Diego,Gas,ATM,84,Lawyer,0
TXN-002310,ACCT-1106,2025-02-10 11:59:45,37.06,DoorDash,Seattle,Dining,Online,23,Retired,0
TXN-002311,ACCT-1049,2025-10-09 09:46:52,284.54,Apple Store,Detroit,Education,Online,48,Accountant,0
TXN-002312,ACCT-1026,2025-05-19 17:09:34,221.22,Netflix,Detroit,Dining,In-Store,33,Lawyer,0
TXN-002313,ACCT-1069,2025-06-09 10:57:25,63.46,Marriott,Minneapolis,Healthcare,In-Store,32,Manager,0
TXN-002314,ACCT-1105,2025-02-08 16:50:30,299.77,Amazon,New York,Shopping,Mobile App,51,Teacher,0
TXN-002315,ACCT-1153,2025-08-28 13:15:47,73.78,Chevron,Denver,Utilities,Mobile App,33,Lawyer,0
TXN-002316,ACCT-1125,2025-01-04 13:47:18,497.38,United Airlines,Atlanta,Groceries,Online,61,Teacher,0
TXN-002317,ACCT-1050,2025-07-06 12:41:16,101.74,Netflix,Minneapolis,Healthcare,ATM,43,Designer,0
TXN-002318,ACCT-1178,2025-11-17 10:49:32,315.48,Amazon,San Diego,Groceries,Phone,59,Retired,0
TXN-002319,ACCT-1039,2025-08-12 16:46:30,107.09,Chevron,Houston,Personal Care,ATM,82,Accountant,0
TXN-002320,ACCT-1190,2025-11-10 10:21:36,297.72,Airbnb,Nashville,Entertainment,Online,40,Teacher,0
TXN-002321,ACCT-1103,2025-07-23 10:43:54,42.27,Hilton,Houston,Healthcare,Online,23,Sales Rep,0
TXN-002322,ACCT-1056,2025-05-02 11:32:52,84.44,Shell Gas,Philadelphia,Dining,Mobile App,39,Freelancer,0
TXN-002323,ACCT-1148,2025-05-26 16:18:09,69.37,Airbnb,Houston,Healthcare,Online,23,Chef,0
TXN-002324,ACCT-1069,2025-08-18 14:11:35,133.88,Marriott,Minneapolis,Education,Online,32,Manager,0
TXN-002325,ACCT-1086,2025-06-01 07:38:45,19.68,Netflix,Philadelphia,Groceries,Online,20,Manager,0
TXN-002326,ACCT-1129,2025-11-26 12:30:00,41.25,Hilton,Chicago,Gas,Online,32,Sales Rep,0
TXN-002327,ACCT-1183,2025-03-06 04:26:00,430.6,Zara,Portland,Transportation,Online,60,Retired,1
TXN-002328,ACCT-1067,2025-01-02 13:47:03,332.98,Uber,Boston,Entertainment,Mobile App,62,Doctor,0
TXN-002329,ACCT-1139,2025-10-12 12:21:59,103.46,Whole Foods,Los Angeles,Groceries,ATM,40,Driver,0
TXN-002330,ACCT-1150,2025-11-13 15:51:01,26.94,Amazon,Atlanta,Healthcare,Phone,24,Manager,0
TXN-002331,ACCT-1058,2025-12-01 15:33:08,266.08,Nike,San Diego,Healthcare,Online,36,Designer,0
TXN-002332,ACCT-1199,2025-08-04 14:31:05,104.91,Home Depot,Boston,Gas,ATM,33,Chef,0
TXN-002333,ACCT-1039,2025-11-17 08:55:31,119.01,United Airlines,Houston,Entertainment,Online,82,Accountant,0
TXN-002334,ACCT-1031,2025-06-29 11:30:19,59.73,Starbucks,San Antonio,Personal Care,Mobile App,71,Doctor,0
TXN-002335,ACCT-1197,2025-04-23 22:09:55,130.99,Spotify,Los Angeles,Shopping,ATM,37,Student,0
TXN-002336,ACCT-1139,2025-01-05 15:16:26,147.26,Airbnb,Los Angeles,Gas,Mobile App,40,Driver,0
TXN-002337,ACCT-1054,2025-09-20 14:31:08,75.69,Shell Gas,Nashville,Healthcare,In-Store,80,Retired,0
TXN-002338,ACCT-1187,2025-12-16 23:01:22,95.29,Airbnb,San Antonio,Shopping,Mobile App,28,Freelancer,0
TXN-002339,ACCT-1142,2025-01-05 14:12:44,69.21,Kroger,Los Angeles,Gas,In-Store,36,Analyst,0
TXN-002340,ACCT-1043,2025-03-22 12:13:38,121.37,McDonalds,Atlanta,Gas,Online,34,Manager,0
TXN-002341,ACCT-1095,2025-08-22 09:56:46,114.29,Safeway,San Diego,Transportation,In-Store,81,Doctor,0
TXN-002342,ACCT-1096,2025-11-05 07:51:31,144.04,Costco,Phoenix,Travel,In-Store,30,Chef,0
TXN-002343,ACCT-1187,2025-09-12 18:15:39,150.12,McDonalds,San Antonio,Entertainment,Online,28,Freelancer,0
TXN-002344,ACCT-1070,2025-08-12 15:39:28,225.94,Best Buy,Portland,Dining,Mobile App,56,Student,0
TXN-002345,ACCT-1089,2025-04-30 19:28:03,29.21,Trader Joes,Dallas,Groceries,In-Store,18,Driver,0
TXN-002346,ACCT-1040,2025-06-22 08:13:36,366.59,Lyft,Miami,Utilities,Online,29,Driver,0
TXN-002347,ACCT-1096,2025-10-30 05:56:07,78.31,Starbucks,New York,Personal Care,ATM,30,Chef,0
TXN-002348,ACCT-1106,2025-05-13 20:08:31,75.67,Hilton,Houston,Shopping,Online,23,Retired,0
TXN-002349,ACCT-1183,2025-08-05 10:29:17,555.23,Chevron,Portland,Healthcare,In-Store,60,Retired,0
TXN-002350,ACCT-1103,2025-08-22 14:35:01,43.46,Kroger,Houston,Subscriptions,Online,23,Sales Rep,0
TXN-002351,ACCT-1018,2025-02-05 09:29:37,162.66,Costco,Detroit,Education,Online,28,Retired,0
TXN-002352,ACCT-1099,2025-01-18 17:47:45,49.28,Nike,Detroit,Utilities,In-Store,32,Sales Rep,0
TXN-002353,ACCT-1057,2025-10-22 09:47:07,130.84,Airbnb,Seattle,Transportation,Mobile App,55,Analyst,0
TXN-002354,ACCT-1019,2025-04-02 15:09:47,160.2,Costco,Chicago,Dining,Online,41,Lawyer,0
TXN-002355,ACCT-1005,2025-06-30 13:22:04,35.41,Hilton,San Antonio,Healthcare,Phone,24,Student,0
TXN-002356,ACCT-1099,2025-09-21 13:29:33,31.48,Netflix,Detroit,Subscriptions,Online,32,Sales Rep,0
TXN-002357,ACCT-1112,2025-06-23 19:39:56,31.58,Kroger,San Antonio,Personal Care,In-Store,23,Sales Rep,0
TXN-002358,ACCT-1058,2025-06-08 20:37:57,155.79,Nike,San Diego,Education,Mobile App,36,Designer,0
TXN-002359,ACCT-1199,2025-08-28 12:17:13,418.23,Home Depot,Houston,Education,In-Store,33,Chef,0
TXN-002360,ACCT-1152,2025-01-13 17:48:25,370.43,Spotify,Chicago,Gas,Online,58,Chef,0
TXN-002361,ACCT-1135,2025-06-15 08:18:52,94.35,Chevron,Detroit,Healthcare,Online,37,Driver,0
TXN-002362,ACCT-1036,2025-08-28 21:57:55,33.62,DoorDash,Boston,Transportation,Mobile App,21,Sales Rep,0
TXN-002363,ACCT-1082,2025-12-28 14:34:49,57.93,Safeway,Philadelphia,Personal Care,ATM,26,Driver,0
TXN-002364,ACCT-1160,2025-06-14 11:26:46,161.88,Marriott,Denver,Shopping,Mobile App,40,Nurse,0
TXN-002365,ACCT-1157,2025-06-16 17:32:57,183.56,Netflix,San Diego,Transportation,In-Store,57,Lawyer,0
TXN-002366,ACCT-1040,2025-05-15 13:26:47,274.55,Zara,Miami,Travel,In-Store,29,Driver,0
TXN-002367,ACCT-1194,2025-03-08 19:05:30,108.55,Walgreens,San Diego,Utilities,Mobile App,84,Lawyer,0
TXN-002368,ACCT-1196,2025-08-31 06:49:14,499.27,Target,Los Angeles,Groceries,ATM,48,Freelancer,0
TXN-002369,ACCT-1118,2025-08-15 21:50:50,112.71,Trader Joes,Detroit,Utilities,In-Store,37,Designer,0
TXN-002370,ACCT-1163,2025-03-12 13:23:27,244.33,Zara,Seattle,Transportation,Online,48,Teacher,0
TXN-002371,ACCT-1087,2025-12-10 01:22:11,282.28,Hilton,Seattle,Dining,Online,61,Manager,0
TXN-002372,ACCT-1008,2025-12-12 20:31:41,231.46,DoorDash,Nashville,Entertainment,Mobile App,28,Retired,0
TXN-002373,ACCT-1043,2025-10-20 09:00:49,159.62,McDonalds,Atlanta,Education,Mobile App,34,Manager,0
TXN-002374,ACCT-1169,2025-01-09 10:56:51,38.4,Nike,Chicago,Shopping,Online,36,Designer,0
TXN-002375,ACCT-1074,2025-12-05 09:00:02,68.82,CVS Pharmacy,Miami,Entertainment,Online,42,Freelancer,0
TXN-002376,ACCT-1031,2025-03-26 15:51:25,58.77,Lyft,San Antonio,Education,Online,71,Doctor,0
TXN-002377,ACCT-1011,2025-05-29 06:12:52,314.83,Marriott,Atlanta,Utilities,In-Store,47,Doctor,0
TXN-002378,ACCT-1162,2025-04-15 20:29:33,568.38,CVS Pharmacy,Denver,Transportation,In-Store,58,Retired,0
TXN-002379,ACCT-1163,2025-03-08 16:34:58,418.52,Whole Foods,Seattle,Shopping,In-Store,48,Teacher,0
TXN-002380,ACCT-1142,2025-10-12 12:26:29,115.18,Safeway,Los Angeles,Education,Mobile App,36,Analyst,0
TXN-002381,ACCT-1185,2025-11-04 19:27:36,78.36,United Airlines,New York,Utilities,In-Store,58,Lawyer,0
TXN-002382,ACCT-1004,2025-08-28 11:05:26,289.07,DoorDash,Denver,Dining,In-Store,28,Designer,0
